"","Year","State.Abb","State","Topic.Type","Topic.Desc","Measure.Desc","Response","Data.Value.Unit","Data.Value.Type","Data.Value","Data.Value.Std.Err","Low.Confidence.Limit","High.Confidence.Limit","Sample.Size","Gender","Race","Age","Education","Geolocation","Area","Area.Type","Area.Title","Month","Labor.Force","Employment","Unemployment","Unemployment.Rate","id","Employment.Rate","Relative.Sample.Size"
"74",2011,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",17.5,0.6,16.4,18.6,14683,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jul",1488879,1371901,116978,7.9,"74",92.1,"Large"
"75",2011,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",17.5,0.6,16.4,18.6,14683,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Aug",1491047,1375647,115400,7.7,"75",92.3,"Large"
"76",2011,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",17.5,0.6,16.4,18.6,14683,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","May",1485686,1365527,120159,8.1,"76",91.9,"Large"
"77",2011,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",17.5,0.6,16.4,18.6,14683,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Oct",1495156,1382706,112450,7.5,"77",92.5,"Large"
"78",2011,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",17.5,0.6,16.4,18.6,14683,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Nov",1497190,1386030,111160,7.4,"78",92.6,"Large"
"79",2011,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",17.5,0.6,16.4,18.6,14683,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Dec",1499542,1389469,110073,7.3,"79",92.7,"Large"
"80",2011,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",17.5,0.6,16.4,18.6,14683,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Sep",1493171,1379303,113868,7.6,"80",92.4,"Large"
"81",2011,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",17.5,0.6,16.4,18.6,14683,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jan",1484820,1357551,127269,8.6,"81",91.4,"Large"
"82",2011,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",17.5,0.6,16.4,18.6,14683,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Feb",1485222,1359711,125511,8.5,"82",91.5,"Large"
"83",2011,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",17.5,0.6,16.4,18.6,14683,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Mar",1485079,1361427,123652,8.3,"83",91.7,"Large"
"84",2011,"WA","Washington","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","","%","Percentage",17.5,0.6,16.4,18.6,14683,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Apr",1485032,1363198,121834,8.2,"84",91.8,"Large"
"85",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Every Day","%","Percentage",53.4,4.3,45,61.8,353,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jun",1487005,1368433,118572,8,"85",92,"Small"
"86",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Every Day","%","Percentage",53.4,4.3,45,61.8,353,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jul",1488879,1371901,116978,7.9,"86",92.1,"Small"
"87",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Every Day","%","Percentage",53.4,4.3,45,61.8,353,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Aug",1491047,1375647,115400,7.7,"87",92.3,"Small"
"88",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Every Day","%","Percentage",53.4,4.3,45,61.8,353,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","May",1485686,1365527,120159,8.1,"88",91.9,"Small"
"89",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Every Day","%","Percentage",53.4,4.3,45,61.8,353,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Oct",1495156,1382706,112450,7.5,"89",92.5,"Small"
"90",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Every Day","%","Percentage",53.4,4.3,45,61.8,353,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Nov",1497190,1386030,111160,7.4,"90",92.6,"Small"
"91",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Every Day","%","Percentage",53.4,4.3,45,61.8,353,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Dec",1499542,1389469,110073,7.3,"91",92.7,"Small"
"92",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Every Day","%","Percentage",53.4,4.3,45,61.8,353,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Sep",1493171,1379303,113868,7.6,"92",92.4,"Small"
"93",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Every Day","%","Percentage",53.4,4.3,45,61.8,353,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jan",1484820,1357551,127269,8.6,"93",91.4,"Small"
"94",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Every Day","%","Percentage",53.4,4.3,45,61.8,353,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Feb",1485222,1359711,125511,8.5,"94",91.5,"Small"
"95",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Every Day","%","Percentage",53.4,4.3,45,61.8,353,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Mar",1485079,1361427,123652,8.3,"95",91.7,"Small"
"96",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Frequency of Use","Every Day","%","Percentage",53.4,4.3,45,61.8,353,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Apr",1485032,1363198,121834,8.2,"96",91.8,"Small"
"97",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.6,0.3,3,4.2,14763,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jun",1487005,1368433,118572,8,"97",92,"Large"
"98",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.6,0.3,3,4.2,14763,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jul",1488879,1371901,116978,7.9,"98",92.1,"Large"
"99",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.6,0.3,3,4.2,14763,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Aug",1491047,1375647,115400,7.7,"99",92.3,"Large"
"100",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.6,0.3,3,4.2,14763,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","May",1485686,1365527,120159,8.1,"100",91.9,"Large"
"101",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.6,0.3,3,4.2,14763,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Oct",1495156,1382706,112450,7.5,"101",92.5,"Large"
"102",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.6,0.3,3,4.2,14763,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Nov",1497190,1386030,111160,7.4,"102",92.6,"Large"
"103",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.6,0.3,3,4.2,14763,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Dec",1499542,1389469,110073,7.3,"103",92.7,"Large"
"104",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.6,0.3,3,4.2,14763,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Sep",1493171,1379303,113868,7.6,"104",92.4,"Large"
"105",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.6,0.3,3,4.2,14763,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jan",1484820,1357551,127269,8.6,"105",91.4,"Large"
"106",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.6,0.3,3,4.2,14763,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Feb",1485222,1359711,125511,8.5,"106",91.5,"Large"
"107",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.6,0.3,3,4.2,14763,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Mar",1485079,1361427,123652,8.3,"107",91.7,"Large"
"108",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","User Status","Current","%","Percentage",3.6,0.3,3,4.2,14763,"Overall","All Races","All Ages","All Grades","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Apr",1485032,1363198,121834,8.2,"108",91.8,"Large"
"109",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",3.5,1,1.5,5.5,803,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jun",1487005,1368433,118572,8,"109",92,"Small"
"110",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",3.5,1,1.5,5.5,803,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jul",1488879,1371901,116978,7.9,"110",92.1,"Small"
"111",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",3.5,1,1.5,5.5,803,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Aug",1491047,1375647,115400,7.7,"111",92.3,"Small"
"112",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",3.5,1,1.5,5.5,803,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","May",1485686,1365527,120159,8.1,"112",91.9,"Small"
"113",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",3.5,1,1.5,5.5,803,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Oct",1495156,1382706,112450,7.5,"113",92.5,"Small"
"114",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",3.5,1,1.5,5.5,803,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Nov",1497190,1386030,111160,7.4,"114",92.6,"Small"
"115",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",3.5,1,1.5,5.5,803,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Dec",1499542,1389469,110073,7.3,"115",92.7,"Small"
"116",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",3.5,1,1.5,5.5,803,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Sep",1493171,1379303,113868,7.6,"116",92.4,"Small"
"117",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",3.5,1,1.5,5.5,803,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Jan",1484820,1357551,127269,8.6,"117",91.4,"Small"
"118",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",3.5,1,1.5,5.5,803,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Feb",1485222,1359711,125511,8.5,"118",91.5,"Small"
"119",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",3.5,1,1.5,5.5,803,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Mar",1485079,1361427,123652,8.3,"119",91.7,"Small"
"120",2011,"WA","Washington","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Current Use","","%","Percentage",3.5,1,1.5,5.5,803,"Overall","All Races","Age 25 and Older","< 12th Grade","(47.52227862900048, -120.47001078999972)","DV","Metropolitan Division","Seattle-Bellevue-Everett, WA Metropolitan Division","Apr",1485032,1363198,121834,8.2,"120",91.8,"Small"
